Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2010-01-26,25.0057,25.1183,24.5368,24.6622,8104272.1070057
2010-01-27,24.6622,24.9687,24.5987,24.6622,3680097.5714687
2010-01-28,25.0371,25.1063,24.6622,24.6809,3769860.476385
2010-01-29,24.6599,24.7708,24.4114,24.5691,3708482.1651515
2010-02-01,24.4114,24.5681,24.3486,24.4114,2260692.5740127
2010-02-02,24.5681,24.5681,24.2923,24.4114,3006574.8922369
2010-02-03,24.5681,24.7548,24.3929,24.655,2788197.9107013
2010-02-04,24.6486,24.6486,23.3465,23.3465,3694203.4550086
2010-02-05,22.8462,23.0344,21.9453,21.9453,5477163.5106652
2010-02-08,22.2205,22.7449,22.0139,22.0139,4511836.1673654
2010-02-09,22.4401,22.6709,22.3452,22.3773,4124641.1652474
2010-02-10,22.5334,22.9274,22.4078,22.5961,4470802.9043788
2010-02-11,22.7843,22.8398,21.9881,22.0452,2590684.457222
2010-02-12,22.5269,22.8269,22.4078,22.7208,4239533.5555956
2010-02-15,22.909,23.973,22.7843,23.8789,6200702.7061735
2010-02-16,23.9859,24.2488,23.3658,23.5154,3377612.4720013
2010-02-17,24.0357,24.0607,23.7221,23.9046,2756436.3597956
2010-02-18,23.5042,23.7165,23.0401,23.1969,4379090.4159112
2010-02-19,22.9717,23.5098,22.8525,23.097,1635501.6625165
2010-02-22,23.5225,23.5467,23.1535,23.2218,1022202.2159982
2010-02-23,23.1583,23.2837,22.7408,22.7408,1969580.4597139
2010-02-24,22.7345,22.9403,22.5768,22.6017,1346255.8268597
2010-02-25,22.6709,22.7843,21.9382,22.202,9970594.2664801
2010-02-26,22.2584,23.0344,22.157,23.0096,5045426.492511
2010-03-01,23.1583,23.4028,22.8398,23.2837,1410833.2952856
2010-03-02,23.2154,24.0857,22.8648,23.6231,4811156.9236324
2010-03-03,23.7535,24.01,23.3159,23.5966,2196573.9042668
2010-03-04,23.591,23.961,23.3658,23.7856,2289984.8182009
2010-03-05,23.8475,23.9666,23.6723,23.7856,1674160.1139066
2010-03-08,23.9545,24.01,23.7221,23.973,2495343.8534462
2010-03-09,23.9103,23.9103,23.5668,23.8789,2133263.4164778
2010-03-10,23.6915,24.08,23.6601,23.8789,1512975.0610679
2010-03-11,23.7856,23.998,23.5098,23.6601,2776679.4527804
2010-03-12,23.7535,24.2055,23.6971,23.8548,4031243.9282389
2010-03-15,23.7598,24.0415,23.7598,23.9103,6427463.6429943
2010-03-16,23.9168,24.4612,23.8548,24.4548,3555119.0702986
2010-03-17,24.7242,25.0371,24.5681,24.7869,3683823.9119684
2010-03-18,24.7869,25.0315,24.4862,24.8175,3700563.2253308
2010-03-19,24.8497,25.0997,24.3486,24.9124,10477676.22344
2010-03-22,24.8802,24.8802,24.1299,24.3173,3710478.9962635
2010-03-23,24.4041,24.6622,24.286,24.6622,3719240.932033
2010-03-24,24.7242,24.9124,24.3422,24.3486,2222638.3940549
2010-03-25,24.6244,25.1247,24.499,25.1247,2814865.4285648
2010-03-26,24.7869,25.1617,24.7242,25.0942,2778518.3775714
2010-03-29,24.9181,25.1617,24.6984,24.7869,1402158.3944961
2010-03-30,24.9124,25.0371,24.7926,25.025,1603404.4052594
2010-03-31,24.7387,25.0644,24.7387,25.0057,4174824.2913428
2010-04-01,25.0371,26.2265,25.0057,26.2265,6386044.9393821
2010-04-06,26.1951,26.6014,26.1324,26.6014,3729805.7352448
2010-04-07,26.2885,26.6014,26.2146,26.6014,3710426.7752754
2010-04-08,26.1695,26.3835,26.0698,26.163,3875931.2498345
2010-04-09,26.1695,26.6014,26.1574,26.2515,3991711.3969784
2010-04-12,26.5894,26.5894,26.1951,26.5395,1923889.581942
2010-04-13,26.5395,26.7896,26.2515,26.6585,3542930.4430319
2010-04-14,26.5957,27.3349,26.5395,27.24,5062649.4716907
2010-04-15,27.6671,27.6783,26.9464,27.4716,6046382.226541
2010-04-16,27.3782,27.4716,27.108,27.2898,5472198.7867362
2010-04-19,26.5395,26.8459,26.3207,26.6086,2934768.5470457
2010-04-20,26.6086,27.1024,26.6086,27.1024,3447691.7945184
2010-04-21,27.2279,27.2778,26.3512,26.3512,2201061.1791629
2010-04-22,26.4518,26.7342,25.5059,25.6,7028436.4496346
2010-04-23,25.6974,25.9459,25.4295,25.5993,5309428.4539051
2010-04-26,25.9129,26.1879,25.9008,26.1324,4997823.3318934
2010-04-27,25.9764,26.2202,25.6065,25.6941,1660292.9548831
2010-04-28,25.4746,25.7754,25.144,25.2002,1983535.897074
2010-04-29,25.2631,26.5395,25.2365,26.4075,5341714.7014044
2010-04-30,26.9142,27.3848,26.6151,26.7269,4355268.9418927
2010-05-04,27.2279,27.2898,25.4191,25.4625,3655169.5098477
2010-05-05,25.4625,25.6572,24.8303,25.111,5553642.390924
2010-05-06,25.0676,25.469,24.799,25.1746,4947642.6925118
2010-05-07,24.4114,24.8802,24.0984,24.0984,9054036.3525295
2010-05-10,25.4062,25.9764,25.2872,25.9571,3177724.2069256
2010-05-11,25.6636,25.7633,25.3692,25.6,2537472.5138236
2010-05-12,25.6314,25.8389,24.9856,25.6636,5001358.1954372
2010-05-13,25.8132,26.1324,25.481,25.5381,3385809.9237579
2010-05-14,25.4247,25.5631,25.025,25.0428,4268597.0221222
2010-05-17,25.0057,25.7127,25.0057,25.6636,3579574.656314
2010-05-18,25.7883,26.0698,25.7883,25.9764,4456306.606786
2010-05-19,25.5381,25.851,24.9124,25.1311,7502589.3436001
2010-05-20,25.3499,25.6636,24.1603,24.1603,3653002.3388463
2010-05-21,24.286,24.774,24.0984,24.4114,5670541.5592389
2010-05-24,24.6679,24.8497,23.8918,24.2787,3269860.6800814
2010-05-25,23.8105,23.8105,23.1583,23.472,3886622.8754458
2010-05-26,23.8789,25.0315,23.8548,25.0315,11892075.46619
2010-05-27,24.7371,25.1866,24.5103,25.0371,2348362.909339
2010-05-28,25.2872,25.6636,24.9124,25.6636,3872502.0716236
2010-05-31,25.4753,25.7898,25.4102,25.7898,2348467.3513151
2010-06-01,25.2936,25.4625,25.0371,25.2558,3775261.6185707
2010-06-02,25.2872,25.2872,24.774,25.0371,4851522.5039869
2010-06-04,25.2872,25.2872,23.5467,23.7912,6791571.994996
2010-06-07,23.7912,23.8475,23.1656,23.472,8578101.7281883
2010-06-08,23.7856,23.804,23.2837,23.5966,3876990.5898765
2010-06-09,23.6915,24.092,23.5347,23.7792,5188703.4765419
2010-06-10,23.8475,24.4298,23.5966,24.4114,3041673.6129461
2010-06-11,24.5858,24.5858,23.6915,24.0357,2701253.6957792
2010-06-14,24.3173,24.4612,23.973,23.973,1721191.33037
2010-06-15,23.973,24.3486,23.9103,24.0984,1561744.4904171
2010-06-16,24.499,24.5055,23.973,24.1299,2490796.8974211
2010-06-17,24.1234,24.1234,23.4091,23.4414,5821053.6368193
2010-06-18,23.4414,23.7664,22.8525,23.097,8629703.5244572
2010-06-21,23.472,23.7598,23.472,23.628,5914398.6528399
2010-06-22,23.5042,23.8982,23.4164,23.8283,5972635.0012965
2010-06-23,23.6103,23.8105,23.435,23.6344,4086113.2663273
2010-06-24,23.6038,23.7221,23.2837,23.628,2191655.1845414
2010-06-25,23.6859,24.1603,23.4848,23.9416,4397759.4191153
2010-06-28,23.9168,24.08,23.7035,23.7856,2110139.465656
2010-06-29,23.5966,23.628,23.097,23.1285,4645713.3735592
2010-06-30,23.1712,23.3473,22.5575,22.8124,5881733.1814994
2010-07-01,22.7521,23.0465,22.4401,22.6266,2758206.8999595
2010-07-02,22.7521,23.065,22.3773,22.9717,2569840.8228753
2010-07-05,22.9717,23.003,22.8525,22.9524,879259.69496172
2010-07-06,22.9717,23.628,22.9524,23.628,2578129.0396825
2010-07-07,23.3465,23.4414,22.9717,23.4414,3210607.2657161
2010-07-08,23.7035,23.7856,23.3465,23.4028,3738813.8556719
2010-07-09,23.435,23.4655,23.097,23.4091,2186459.1962372
2010-07-12,23.3465,23.7221,23.2475,23.6601,4547532.9427227
2010-07-13,23.6601,24.2923,23.6601,24.0984,6844018.0305707
2010-07-14,24.3486,24.5055,24.3173,24.4669,3429867.03062
2010-07-15,24.4114,24.655,24.3486,24.4733,3057991.4283341
2010-07-16,24.4242,24.5481,24.1484,24.1732,1948342.6812437
2010-07-19,24.0357,24.3422,23.9416,24.0857,3669374.8619361
2010-07-20,24.105,24.2167,23.6344,23.7727,3784462.4593107
2010-07-21,23.9103,24.2239,23.8789,24.0357,6918699.0168146
2010-07-22,23.936,24.4934,23.8475,24.4114,2846180.614359
2010-07-23,24.5681,25.0371,24.4427,24.8497,4747648.7421032
2010-07-26,25.1617,25.6314,25.0428,25.6314,5119198.5848926
2010-07-27,25.6756,25.7883,25.5059,25.6314,4536418.5757803
2010-07-28,25.6756,25.7569,24.9751,25.1311,2621548.3044771
2010-07-29,25.1311,25.3121,24.8802,24.9181,2374761.8621216
2010-07-30,24.9662,24.9662,24.1773,24.536,3783573.4591582
2010-08-02,24.7548,25.6756,24.6622,25.6756,3347222.3437086
2010-08-03,25.6314,25.9628,25.4247,25.6636,3985157.6629865
2010-08-04,25.5317,25.8132,25.3008,25.7191,1781380.9924486
2010-08-05,25.4746,25.7883,25.2872,25.6,2293329.4481455
2010-08-06,25.6499,25.9129,25.3186,25.5124,1570266.4583132
2010-08-09,25.6,25.7754,25.4247,25.4247,1784519.225155
2010-08-10,25.3756,25.3934,24.7371,24.8247,2885077.7902657
2010-08-11,24.7548,24.7548,24.5368,24.5368,2254203.4945772
2010-08-12,24.4733,24.7178,24.2239,24.5987,2094197.1440387
2010-08-13,24.7306,24.8054,24.0357,24.0357,2596909.9450038
2010-08-16,24.3422,24.4114,24.0172,24.4114,1631134.9932355
2010-08-17,24.4041,25.1682,24.2545,24.8497,2759610.6498509
2010-08-18,25.0315,25.2558,24.7484,25.1682,2789912.4998068
2010-08-19,25.2631,25.6,24.3542,24.5987,4600695.1518469
2010-08-20,24.5987,24.5987,24.0984,24.3985,1977148.772901
2010-08-23,24.5368,24.6293,24.3486,24.5368,2974973.7343657
2010-08-24,24.3985,24.4114,23.7221,23.7856,4577472.9758333
2010-08-25,23.8475,24.0293,23.4414,23.472,3118209.6876204
2010-08-26,23.5419,23.8611,23.5419,23.6038,4563815.9441188
2010-08-27,23.7727,24.0357,23.5347,24.0357,3684886.982081
2010-08-30,24.1097,24.2239,23.6915,23.8162,1615001.1946623
2010-08-31,23.7518,23.9287,23.2564,23.8507,4139785.2517627
2010-09-01,23.8475,23.8475,23.435,23.8226,6452585.6682849
2010-09-02,24.1982,24.4669,24.0478,24.2545,3695159.5964314
2010-09-03,24.3486,24.4733,24.1853,24.261,2193961.6115108
2010-09-06,24.3463,24.5039,24.2803,24.4837,1023624.6162423
2010-09-07,24.3173,24.9751,24.3173,24.8369,4100123.4113892
2010-09-08,24.7508,25.4102,24.7387,25.4102,3452729.876502
2010-09-09,25.2872,25.5381,25.2002,25.4127,1655206.3819822
2010-09-10,25.2872,25.4947,24.9124,25.3555,3566627.5813647
2010-09-13,25.851,26.0955,25.8197,25.851,10469061.003779
2010-09-14,25.8824,25.9764,25.4746,25.6,7079402.8905497
2010-09-15,25.6636,25.7392,25.4448,25.6636,7048317.7257742
2010-09-16,25.5084,25.6588,25.444,25.4496,5077389.4672275
2010-09-17,25.5317,25.9701,25.4561,25.9701,12821204.96132
2010-09-20,25.9764,26.2265,25.6684,26.2265,3267640.0447353
2010-09-21,26.258,27.108,26.2314,27.0277,8419984.0367152
2010-09-22,26.9215,27.1965,26.8395,27.1965,4839025.5242196
2010-09-23,27.1965,27.4523,26.9142,27.1901,10277866.289846
2010-09-24,26.952,28.4793,26.9142,28.4793,9166882.1774915
2010-09-27,28.1978,28.7175,27.8978,27.8978,4196140.4012949
2010-09-28,27.6533,28.0096,27.1281,27.2898,5662240.9088633
2010-09-29,27.4604,27.963,27.3244,27.3436,4696388.8689699
2010-09-30,27.3436,27.6638,27.2263,27.5658,6002100.0720877
2010-10-01,27.4869,28.0548,27.4869,27.918,5320547.794275
2010-10-04,27.8223,28.1593,27.7288,28.1593,4038173.1560015
2010-10-05,27.8528,28.7206,27.8528,28.7012,2232494.4838583
2010-10-06,28.6675,28.7432,28.041,28.1666,4742104.6138789
2010-10-07,28.1722,28.7729,27.8456,28.3483,9101147.1438318
2010-10-08,28.3233,28.4472,27.9051,27.9774,6043757.5002164
2010-10-11,28.0096,28.1666,27.6035,27.9164,2106631.9559631
2010-10-12,27.9116,28.1656,27.6043,28.0096,2562086.0061598
2010-10-13,28.2178,28.7866,28.0611,28.6684,5494441.1975466
2010-10-14,28.7729,29.1647,28.727,28.9756,7827275.8231017
2010-10-15,28.9828,28.9877,28.7012,28.7012,3012674.800976
2010-10-18,28.7922,29.335,28.7922,29.171,4131643.7510647
2010-10-19,29.2635,29.6343,28.6555,28.7922,6694730.6594942
2010-10-20,28.9564,29.1187,28.4664,28.8589,2450815.5143354
2010-10-21,29.2176,30.0276,29.0472,30.0276,5263076.1102853
2010-10-22,29.7405,29.8378,29.4525,29.8378,3041418.7247905
2010-10-25,29.7405,30.0918,29.3802,29.3802,3304549.093028
2010-10-26,29.1115,29.1846,28.6555,28.9877,3263795.5853342
2010-10-27,29.0408,29.7003,28.7922,29.5112,6820391.7635787
2010-10-28,29.5112,29.7003,29.1461,29.1518,2202270.9653844
2010-10-29,29.3117,29.492,28.7938,29.3809,3232014.1407189
2010-11-02,29.492,30.0991,29.3874,29.9681,3938298.0297693
2010-11-03,30.0276,30.0792,29.8378,29.8378,2165282.3422529
2010-11-04,30.0276,30.6799,29.9681,30.5624,6124657.7574578
2010-11-05,30.5553,30.6928,30.0525,30.2286,2776650.8555727
2010-11-08,30.2946,30.5818,29.8692,30.1966,2096317.0674795
2010-11-09,30.0663,30.1627,29.8306,29.8763,4839688.2334242
2010-11-10,30.0332,30.059,29.4525,29.57,3959866.5411633
2010-11-12,28.7922,29.9681,28.7922,29.9681,3074177.4478953
2010-11-15,29.9029,30.0332,29.4774,29.6471,2244553.802012
2010-11-16,29.5233,29.5756,28.8123,29.2812,3352116.1962967
2010-11-17,29.0344,29.2498,28.5961,29.0536,3784966.0188377
2010-11-18,29.3472,29.3802,28.7922,28.8516,3557292.4580842
2010-11-19,29.0014,29.0472,27.8786,28.0161,4967684.3616857
2010-11-22,28.2051,28.3032,27.4274,27.6181,5946591.6485749
2010-11-23,27.585,27.8456,26.8997,27.6043,6755716.069961
2010-11-24,27.7153,28.4986,27.6832,28.3941,5433496.8178561
2010-11-25,28.4664,28.6628,28.2373,28.4986,1646052.7888028
2010-11-26,28.3426,28.3997,27.6244,28.2051,2551761.1708213
2010-11-29,28.1472,28.3997,27.4941,27.6832,2121122.0367717
2010-11-30,27.552,28.518,27.3887,28.074,8014366.2160508
2010-12-01,28.3997,28.9692,28.2702,28.6354,2763672.6967019
2010-12-02,28.806,29.2884,28.7994,29.0279,5049212.5141398
2010-12-03,29.2692,29.315,28.9234,29.2498,1653189.6571606
2010-12-06,29.2812,29.57,28.9297,29.57,2330073.1299762
2010-12-07,29.4196,29.6809,29.0408,29.06,2208873.1902937
2010-12-08,29.06,29.3022,28.9297,29.1518,2119203.5371417
2010-12-09,29.1518,29.2498,28.6628,29.126,7182327.9711517
2010-12-10,29.1317,29.2884,28.962,29.1187,3171431.5778735
2010-12-13,29.1389,29.4774,29.0866,29.1187,3183692.3198381
2010-12-14,29.0866,29.315,28.937,29.1518,2712072.1437897
2010-12-15,29.2498,29.3995,28.9564,29.3802,1918793.0621862
2010-12-16,29.0866,29.1783,28.7342,28.9828,3980748.7195724
2010-12-17,28.9756,29.2563,28.7601,29.2426,5356271.9234832
2010-12-20,29.0536,29.171,28.3354,28.3354,3916554.2050583
2010-12-21,28.727,28.7415,28.3426,28.6628,2544752.3682198
2010-12-22,28.6628,28.7206,28.5509,28.629,1809855.107825
2010-12-23,28.5316,28.7206,28.4334,28.5646,944654.04884257
2010-12-27,28.5574,28.682,28.2051,28.2051,821033.29336003
2010-12-28,28.2051,28.3233,27.95,27.95,2049361.6957843
2010-12-29,28.2051,28.6555,28.0161,28.6555,1998040.8981649
2010-12-30,28.6555,29.0344,28.5243,28.9234,4026507.9819715
2010-12-31,28.9248,28.9668,28.3041,28.3041,1548742.707766
2011-01-03,28.44,28.7141,28.2702,28.3354,1788775.2356757
2011-01-04,28.5243,28.5509,27.7024,27.7539,4018212.3050233
2011-01-05,27.7282,27.7282,26.9062,27.2263,10200320.609404
2011-01-07,27.0623,27.0623,26.1872,26.2781,10877625.580194
2011-01-10,26.3255,26.5072,25.9652,26.3706,14174450.940428
2011-01-11,26.6576,26.6963,26.2917,26.455,11535311.623142
2011-01-12,26.4623,27.0236,26.4092,26.7477,12114283.230202
2011-01-13,26.9971,26.9971,26.7228,26.932,8745644.0646357
2011-01-14,26.8925,26.9787,26.7165,26.9641,7597987.1417913
2011-01-17,26.9513,27.0035,26.6841,26.9641,3700978.506521
2011-01-18,27.1668,28.0096,27.1137,28.0096,6224177.283629
2011-01-19,28.1722,28.5895,28.0096,28.0096,4411685.0159109
2011-01-20,27.7467,28.2702,27.6501,27.8393,4190923.2759241
2011-01-21,28.029,28.1472,27.7612,27.8713,2902584.2548087
2011-01-24,27.8849,28.074,27.2906,27.6686,2494044.5455309
2011-01-25,27.9437,28.0024,27.2906,27.2906,4208205.9362329
2011-01-26,27.2979,27.7282,27.2384,27.6115,2618805.4592512
2011-01-27,27.552,27.8198,27.1926,27.585,3208027.3002383
2011-01-28,27.2906,27.6043,27.01,27.1539,2704839.536954
2011-01-31,26.9303,27.3172,26.6746,26.8669,6603040.5514499
2011-02-01,27.1926,27.507,27.1861,27.3043,3212865.2017679
2011-02-02,27.6952,28.0812,27.6244,27.6501,3403879.628957
2011-02-03,27.7467,28.0225,27.6437,27.7467,2092233.8835618
2011-02-04,27.8134,27.9116,27.2263,27.552,4248796.5641784
2011-02-07,27.5585,27.8134,27.3172,27.6181,3289101.6274397
2011-02-08,27.7467,27.8006,27.454,27.6115,3846242.3748091
2011-02-09,27.6115,27.7467,27.4941,27.7467,3188597.3626379
2011-02-10,27.6181,27.7153,27.3043,27.3887,6224330.2165225
2011-02-11,27.4081,27.7153,27.3244,27.5255,3077781.939423
2011-02-14,27.6759,27.7024,27.1209,27.1926,4850272.9303458
2011-02-15,27.1861,27.6181,27.0236,27.4869,3471926.0630133
2011-02-16,27.4869,27.5971,27.1926,27.3559,4285450.7243154
2011-02-17,27.4346,27.5255,26.7678,26.7678,4453690.5839594
2011-02-18,26.7945,27.4482,26.5724,27.4217,4820918.5183147
2011-02-21,27.3887,27.454,27.096,27.096,2194800.8773891
2011-02-22,26.8145,27.141,26.7036,26.7036,2364861.0114713
2011-02-23,26.6706,27.1209,26.6706,26.8612,2165247.528261
2011-02-24,26.7678,26.9248,26.5595,26.7099,2533804.6110962
2011-02-25,26.8925,27.1804,26.775,26.8997,2175114.8082761
2011-02-28,26.8997,27.519,26.7678,27.4154,4014391.4694024
2011-03-01,27.5464,27.5914,26.8017,26.8796,2732249.3388612
2011-03-02,26.8145,27.2521,26.6127,27.1595,1687410.567929
2011-03-03,27.2584,28.3354,27.1804,28.3032,7558702.0385453
2011-03-04,28.1399,28.7866,27.8393,28.3941,6318713.4355185
2011-03-07,28.4986,28.9756,28.1722,28.3032,5590628.5273417
2011-03-08,28.8589,28.937,28.3032,28.7069,4160188.737782
2011-03-09,28.727,29.0143,28.4069,28.682,3954157.0464771
2011-03-10,28.3997,28.8516,28.3354,28.518,2388493.4952476
2011-03-11,28.2702,28.3547,27.6043,27.6181,5211806.2902973
2011-03-14,27.552,28.0096,27.363,27.4869,4279129.4980557
2011-03-15,27.3244,27.7467,27.0623,27.7467,8136826.919586
2011-03-16,27.7813,27.8987,27.4604,27.519,2860701.779089
2011-03-17,27.552,27.9308,27.3365,27.4604,2512661.3277471
2011-03-18,27.6244,28.074,27.4941,28.074,5791976.4933673
2011-03-21,28.1472,28.2373,27.8134,28.029,2408036.578322
2011-03-22,28.0548,28.2051,27.6181,27.8456,3080908.9819178
2011-03-23,27.63,28.0225,27.4604,27.6832,2123784.063802
2011-03-24,27.7813,28.074,27.3695,28.074,4451831.7654585
2011-03-25,28.074,28.6555,28.0096,28.6555,3449703.5459126
2011-03-28,28.4664,28.9564,28.4472,28.8589,3205511.9893171
2011-03-29,28.6684,28.7415,28.1914,28.3354,5179840.8288669
2011-03-30,28.5058,28.7922,28.074,28.4592,7819304.662293
2011-03-31,28.4633,28.7592,28.2694,28.5316,3090824.7528503
2011-04-01,28.6628,29.1903,28.5381,29.1903,4642437.1282417
2011-04-04,29.1187,29.5756,29.06,29.315,4603896.795753
2011-04-05,29.3802,29.4976,29.1975,29.4461,2292980.0648687
2011-04-06,29.4774,30.0332,29.3802,30.0332,4236975.9705413
2011-04-07,29.9681,30.0332,29.7195,30.0332,3689815.6486611
2011-04-08,30.0332,30.0663,29.3279,29.7912,3245560.5136731
2011-04-11,29.57,29.7912,29.3472,29.7066,1713384.2926664
2011-04-12,29.5499,29.9681,29.4525,29.9681,2741100.7963244
2011-04-13,29.915,30.2286,29.8177,30.2286,6887096.6155865
2011-04-14,30.1627,30.3341,29.9351,30.1314,6020612.412328
2011-04-15,30.0991,30.4644,30.0991,30.1966,4371885.1629262
2011-04-18,30.2286,30.2753,29.1317,29.1317,3920195.9972918
2011-04-19,29.2498,29.7332,29.2498,29.7332,2146700.3740288
2011-04-20,30.1176,30.2802,29.7855,29.9681,4452355.2186952
2011-04-21,30.0332,30.1966,29.5169,29.6085,3094110.9450228
2011-04-26,29.3995,29.8306,29.2176,29.7132,2093315.6040272
2011-04-27,29.8692,29.8891,29.5885,29.7132,2654806.8570384
2011-04-28,29.7718,30.0002,29.6021,30.0002,3659704.0323042
2011-04-29,29.7951,29.9536,29.6849,29.8369,687956.80898189
2011-05-02,29.9029,29.9681,29.4131,29.7066,1450512.5426552
2011-05-04,29.6673,29.7332,29.4131,29.6085,4802336.5500906
2011-05-05,29.6415,29.8636,29.6085,29.7405,4243496.1338981
2011-05-06,29.8378,29.9415,29.7132,29.8048,1979393.0320274
2011-05-09,29.8378,29.9608,28.9756,29.126,3547227.4843289
2011-05-10,28.9105,29.0536,28.3547,28.7206,11976169.907197
2011-05-11,28.682,28.7012,28.1399,28.1528,8861275.0089568
2011-05-12,28.1584,28.3683,27.8528,28.3032,4627495.7088941
2011-05-13,28.3032,28.3941,28.2051,28.2051,4668576.2194412
2011-05-16,28.2051,29.1582,28.1794,29.1582,7179616.2098472
2011-05-17,29.0536,29.1067,28.4334,28.629,4543225.954571
2011-05-18,28.5243,28.884,28.4664,28.5381,4202426.8135627
2011-05-19,28.7471,29.2104,28.6233,28.6684,5447050.6509515
2011-05-20,28.7922,28.9692,28.3997,28.3997,2011607.1648289
2011-05-23,28.0675,28.3997,27.8713,28.3997,2596715.9813341
2011-05-24,28.3426,28.3877,27.95,28.1071,4903748.4653978
2011-05-25,28.074,28.2115,27.9308,28.1399,4616382.5853084
2011-05-26,28.3032,28.4528,27.9774,28.074,3862899.6266189
2011-05-27,28.074,28.316,28.0096,28.2251,4167129.1557564
2011-05-30,28.316,28.4664,28.1071,28.4664,1606566.2617461
2011-05-31,28.6346,29.0423,28.4351,28.7046,4844461.4803973
2011-06-01,28.8702,29.1518,28.6354,28.8516,3733963.5205738
2011-06-02,28.629,29.0472,28.5646,28.727,3606203.6301151
2011-06-03,28.727,28.7922,28.3812,28.5961,3363996.471063
2011-06-06,28.4664,28.682,28.2823,28.2823,1248509.3275661
2011-06-07,28.3877,28.8123,28.3877,28.6941,6257550.2250212
2011-06-08,28.4986,28.8516,28.4142,28.7069,1636993.6907445
2011-06-09,28.5316,28.5316,28.1472,28.3354,5937451.7323209
2011-06-10,28.3683,28.4472,27.918,28.074,2045292.1887921
2011-06-13,27.963,28.3812,27.95,28.3812,1064131.9392784
2011-06-14,28.2115,28.6233,28.2115,28.6233,3043975.066488
2011-06-15,28.2575,28.5646,28.1005,28.2373,2825116.9058488
2011-06-16,28.0765,28.2011,27.8971,27.8971,3226927.5678179
2011-06-17,27.95,28.1199,27.6952,28.0096,8750198.4808019
